Model,Split,Target,Residual
Gradient Boosting,train,triglycerides,0.421165560528979
Gradient Boosting,train,triglycerides,0.30270971101020194
Gradient Boosting,train,triglycerides,-0.5295053626130892
Gradient Boosting,train,triglycerides,1.048540993793429
Gradient Boosting,train,triglycerides,0.40022126559542226
Gradient Boosting,train,triglycerides,0.4816286009457187
Gradient Boosting,train,triglycerides,0.0663209329459713
Gradient Boosting,train,triglycerides,-0.15581246948802363
Gradient Boosting,train,triglycerides,-0.35928468873014285
Gradient Boosting,train,triglycerides,-0.8429206434146952
Gradient Boosting,train,triglycerides,-0.698396072267998
Gradient Boosting,train,triglycerides,-0.3358493310967887
Gradient Boosting,train,triglycerides,0.8712848870973966
Gradient Boosting,train,triglycerides,-0.3141552878975098
Gradient Boosting,train,triglycerides,-0.8219349467465853
Gradient Boosting,train,triglycerides,-0.008430401117196062
Gradient Boosting,train,triglycerides,-0.3174815095327226
Gradient Boosting,train,triglycerides,0.5578742231374267
Gradient Boosting,train,triglycerides,-0.17593452558888156
Gradient Boosting,train,triglycerides,0.5316189387358721
Gradient Boosting,train,triglycerides,-0.45605434454809446
Gradient Boosting,train,triglycerides,0.0396033974469594
Gradient Boosting,train,triglycerides,0.3566248286929561
Gradient Boosting,train,triglycerides,0.05835485781856953
Gradient Boosting,train,triglycerides,-0.43037837743796237
Gradient Boosting,train,triglycerides,-0.41114392525940513
Gradient Boosting,train,triglycerides,0.06049845791811226
Gradient Boosting,train,triglycerides,0.47556167327856524
Gradient Boosting,train,triglycerides,0.37887267836860605
Gradient Boosting,train,triglycerides,-0.07275592569994238
Gradient Boosting,train,triglycerides,0.2625184139801622
Gradient Boosting,train,triglycerides,0.3707634755518727
Gradient Boosting,train,triglycerides,0.3837691759252797
Gradient Boosting,train,triglycerides,-0.24748992075311493
Gradient Boosting,train,triglycerides,-0.11949477716505719
Gradient Boosting,train,triglycerides,0.7081937838540417
Gradient Boosting,train,triglycerides,0.3615249159727627
Gradient Boosting,train,triglycerides,0.2434530143739977
Gradient Boosting,train,triglycerides,-0.7473310516454119
Gradient Boosting,train,triglycerides,-0.7553482323226901
Gradient Boosting,train,triglycerides,0.7925869387344111
Gradient Boosting,train,triglycerides,0.6932596863705491
Gradient Boosting,train,triglycerides,0.36017929831277407
Gradient Boosting,train,triglycerides,0.9529338967994248
Gradient Boosting,train,triglycerides,0.7122902151344475
Gradient Boosting,train,triglycerides,0.7441177435433532
Gradient Boosting,train,triglycerides,-0.2728942121436191
Gradient Boosting,train,triglycerides,0.0200673946743537
Gradient Boosting,train,triglycerides,0.2565831971860719
Gradient Boosting,train,triglycerides,1.3816916367189984
Gradient Boosting,train,triglycerides,0.10559964991869908
Gradient Boosting,train,triglycerides,0.03708975111087298
Gradient Boosting,train,triglycerides,1.0426383080704005
Gradient Boosting,train,triglycerides,-0.010958926505059807
Gradient Boosting,train,triglycerides,-0.367030727501092
Gradient Boosting,train,triglycerides,-1.182377766228314
Gradient Boosting,train,triglycerides,0.5387755018811395
Gradient Boosting,train,triglycerides,-0.6948841313340233
Gradient Boosting,train,triglycerides,0.697963122762328
Gradient Boosting,train,triglycerides,0.11043704656596542
Gradient Boosting,train,triglycerides,0.34740065242985274
Gradient Boosting,train,triglycerides,1.7556982447718799
Gradient Boosting,train,triglycerides,-0.09681927612927765
Gradient Boosting,train,triglycerides,-0.12575141325337658
Gradient Boosting,train,triglycerides,-0.5074209566493177
Gradient Boosting,train,triglycerides,-0.302964830847281
Gradient Boosting,train,triglycerides,0.034449332355010576
Gradient Boosting,train,triglycerides,0.41502069730201097
Gradient Boosting,train,triglycerides,-0.5884216406069482
Gradient Boosting,train,triglycerides,0.48654834580109974
Gradient Boosting,train,triglycerides,-0.3447831818138791
Gradient Boosting,train,triglycerides,-0.29925450647976337
Gradient Boosting,train,triglycerides,-0.6236452412417091
Gradient Boosting,train,triglycerides,0.06788050697940307
Gradient Boosting,train,triglycerides,-0.7012853586621857
Gradient Boosting,train,triglycerides,-0.21722359462650243
Gradient Boosting,train,triglycerides,-0.4860664903397316
Gradient Boosting,train,triglycerides,-0.371061606505819
Gradient Boosting,train,triglycerides,-0.5377036607037442
Gradient Boosting,train,triglycerides,0.5393098766318216
Gradient Boosting,train,triglycerides,0.16539448080769148
Gradient Boosting,train,triglycerides,-0.6097148242851169
Gradient Boosting,train,triglycerides,0.03996960845377728
Gradient Boosting,train,triglycerides,0.2746190300532261
Gradient Boosting,train,triglycerides,-0.21585794580211015
Gradient Boosting,train,triglycerides,-0.8899484318791431
Gradient Boosting,train,triglycerides,0.9886881598903949
Gradient Boosting,train,triglycerides,-0.8187742161349836
Gradient Boosting,train,triglycerides,-0.6670879299877965
Gradient Boosting,train,triglycerides,-0.2676628160101169
Gradient Boosting,train,triglycerides,0.3514761772424624
Gradient Boosting,train,triglycerides,-0.7626743235038198
Gradient Boosting,train,triglycerides,-0.6376029749251262
Gradient Boosting,train,triglycerides,-0.0037737660450343213
Gradient Boosting,train,triglycerides,0.1870476345356309
Gradient Boosting,train,triglycerides,-0.1940606385782706
Gradient Boosting,train,triglycerides,0.059871374253487986
Gradient Boosting,train,triglycerides,1.818944169924829
Gradient Boosting,train,triglycerides,0.6123848740452962
Gradient Boosting,train,triglycerides,-0.2262983268131169
Gradient Boosting,train,triglycerides,0.2386963629895149
Gradient Boosting,train,triglycerides,-0.2439469766867992
Gradient Boosting,train,triglycerides,0.33786283148975027
Gradient Boosting,train,triglycerides,0.07000343896954675
Gradient Boosting,train,triglycerides,0.12451636900784369
Gradient Boosting,train,triglycerides,-0.6187441237372187
Gradient Boosting,train,triglycerides,0.17175221910698824
Gradient Boosting,train,triglycerides,-0.10363133558201998
Gradient Boosting,train,triglycerides,-0.41345623146823574
Gradient Boosting,train,triglycerides,-0.4211802402754663
Gradient Boosting,train,triglycerides,-0.3813042681322729
Gradient Boosting,train,triglycerides,0.20125184713800426
Gradient Boosting,train,triglycerides,-0.46740743962462394
Gradient Boosting,train,triglycerides,-0.7886378229019031
Gradient Boosting,train,triglycerides,0.6226716878159282
Gradient Boosting,train,triglycerides,-0.7795626190813985
Gradient Boosting,train,triglycerides,-0.07554947418730329
Gradient Boosting,train,triglycerides,0.10772314381954118
Gradient Boosting,train,triglycerides,0.29949416654648164
Gradient Boosting,train,triglycerides,-0.1470084013168904
Gradient Boosting,train,triglycerides,-0.19303405002058405
Gradient Boosting,train,triglycerides,0.21664941875402466
Gradient Boosting,train,triglycerides,0.4752557789136258
Gradient Boosting,train,triglycerides,-0.5812206388038188
Gradient Boosting,train,triglycerides,0.2661347204374467
Gradient Boosting,train,triglycerides,-0.1392812700236883
Gradient Boosting,train,triglycerides,0.3021169923394016
Gradient Boosting,train,triglycerides,0.0791125649198392
Gradient Boosting,train,triglycerides,0.07969229682645196
Gradient Boosting,train,triglycerides,-0.6581193024021461
Gradient Boosting,train,triglycerides,-0.39251408489548734
Gradient Boosting,train,triglycerides,0.0972418081676949
Gradient Boosting,train,triglycerides,-0.6586644922145326
Gradient Boosting,train,triglycerides,0.98155641031226
Gradient Boosting,train,triglycerides,-0.5935639986419927
Gradient Boosting,train,triglycerides,0.07287338560072332
Gradient Boosting,train,triglycerides,-0.4788881866028012
Gradient Boosting,train,triglycerides,0.6373584442761784
Gradient Boosting,train,triglycerides,-0.6839946614004928
Gradient Boosting,train,triglycerides,-0.7894705761599012
Gradient Boosting,train,triglycerides,-0.06480380057542234
Gradient Boosting,train,triglycerides,-0.022338044070933982
Gradient Boosting,train,triglycerides,0.4873206298960788
Gradient Boosting,train,triglycerides,0.2885541693321354
Gradient Boosting,train,triglycerides,-1.2544929989165374
Gradient Boosting,train,triglycerides,0.12295000005456469
Gradient Boosting,train,triglycerides,-0.3255876190602507
Gradient Boosting,train,triglycerides,0.5810773320371334
Gradient Boosting,train,triglycerides,-0.47560512094479446
Gradient Boosting,train,triglycerides,0.5381373362322757
Gradient Boosting,train,triglycerides,-0.4443907365924411
Gradient Boosting,train,triglycerides,-0.3872758051650216
Gradient Boosting,train,triglycerides,-0.11753833664482105
Gradient Boosting,train,triglycerides,0.7552986979575715
Gradient Boosting,train,triglycerides,-0.5300634352747853
Gradient Boosting,train,triglycerides,0.00977455398915028
Gradient Boosting,train,triglycerides,-0.8785775562332803
Gradient Boosting,train,triglycerides,-0.4283077647421507
Gradient Boosting,train,triglycerides,-0.9950230550198467
Gradient Boosting,train,triglycerides,-0.15869111276504766
Gradient Boosting,train,triglycerides,0.18860949725555365
Gradient Boosting,train,triglycerides,0.09421470449921099
Gradient Boosting,train,triglycerides,-0.6525116464874907
Gradient Boosting,train,triglycerides,0.3550913582035724
Gradient Boosting,train,triglycerides,-0.6807717989799538
Gradient Boosting,train,triglycerides,-0.08465156484612635
Gradient Boosting,train,triglycerides,0.35720432315848605
Gradient Boosting,train,triglycerides,0.15872214880742863
Gradient Boosting,train,triglycerides,-0.16621984371548137
Gradient Boosting,train,triglycerides,-0.3684082876455612
Gradient Boosting,train,triglycerides,1.081418363320072
Gradient Boosting,train,triglycerides,-0.005545933333210407
Gradient Boosting,train,triglycerides,-0.11582054576567735
Gradient Boosting,train,triglycerides,0.027763351131966374
Gradient Boosting,train,triglycerides,0.048474267861758236
Gradient Boosting,train,triglycerides,-0.8267221930912241
Gradient Boosting,train,triglycerides,-0.5905816967458506
Gradient Boosting,train,triglycerides,-0.1774727262606568
Gradient Boosting,train,triglycerides,-0.2406795756127713
Gradient Boosting,train,triglycerides,-0.11984387617194514
Gradient Boosting,train,triglycerides,0.018132112370796705
Gradient Boosting,train,triglycerides,0.3095709634978645
Gradient Boosting,train,triglycerides,0.24835698403258277
Gradient Boosting,train,triglycerides,-0.49397534633951246
Gradient Boosting,train,triglycerides,0.17235012369306002
Gradient Boosting,train,triglycerides,-0.7643346729764375
Gradient Boosting,train,triglycerides,0.13850218359071942
Gradient Boosting,train,triglycerides,0.17730863693512244
Gradient Boosting,train,triglycerides,-0.2020165721049203
Gradient Boosting,train,triglycerides,1.0023225905823887
Gradient Boosting,train,triglycerides,-0.14133382954886553
Gradient Boosting,train,triglycerides,-0.5899295250120051
Gradient Boosting,train,triglycerides,-1.2629772963825965
Gradient Boosting,train,triglycerides,-1.1671730296584362
Gradient Boosting,train,triglycerides,-0.4882136199763538
Gradient Boosting,train,triglycerides,0.23092353068535587
Gradient Boosting,train,triglycerides,0.5544040735600069
Gradient Boosting,train,triglycerides,-0.5779519854541606
Gradient Boosting,train,triglycerides,-0.5018927994477433
Gradient Boosting,train,triglycerides,-0.7145383217929826
Gradient Boosting,train,triglycerides,0.4549648775738273
Gradient Boosting,train,triglycerides,-0.021813728087596296
Gradient Boosting,train,triglycerides,0.3184685982231965
Gradient Boosting,train,triglycerides,0.9468677862140753
Gradient Boosting,train,triglycerides,0.03493115051935991
Gradient Boosting,train,triglycerides,-0.32204625145000154
Gradient Boosting,train,triglycerides,-0.1607370184346255
Gradient Boosting,train,triglycerides,-0.0010503192594315536
Gradient Boosting,train,triglycerides,-0.7580113137103757
Gradient Boosting,train,triglycerides,0.6629591563099071
Gradient Boosting,train,triglycerides,-0.6510348555216727
Gradient Boosting,train,triglycerides,-0.0913443710859907
Gradient Boosting,train,triglycerides,0.0251465281312937
Gradient Boosting,train,triglycerides,-0.18204543220600833
Gradient Boosting,train,triglycerides,0.10273707652874187
Gradient Boosting,train,triglycerides,-0.3347714947958238
Gradient Boosting,train,triglycerides,0.6851442283277249
Gradient Boosting,train,triglycerides,-0.5372909743362269
Gradient Boosting,train,triglycerides,-0.23409710833814135
Gradient Boosting,train,triglycerides,0.005628017400265861
Gradient Boosting,train,triglycerides,0.004495530595969299
Gradient Boosting,train,triglycerides,-0.23310219624169637
Gradient Boosting,train,triglycerides,-0.007194574031327505
Gradient Boosting,train,triglycerides,-0.2799442810551911
Gradient Boosting,train,triglycerides,-0.7697487548765234
Gradient Boosting,train,triglycerides,-0.27774742206029757
Gradient Boosting,train,triglycerides,-0.44724197522444786
Gradient Boosting,train,triglycerides,0.028968770381121445
Gradient Boosting,train,triglycerides,0.49185032074307333
Gradient Boosting,train,triglycerides,0.040569802194137417
Gradient Boosting,train,triglycerides,0.94501854490679
Gradient Boosting,train,triglycerides,-0.39540310691405134
Gradient Boosting,train,triglycerides,-0.09104694230079513
Gradient Boosting,train,triglycerides,-0.04786030912069883
Gradient Boosting,train,triglycerides,0.6924704538463047
Gradient Boosting,train,triglycerides,-0.07027691022643223
Gradient Boosting,train,triglycerides,0.48739536255962435
Gradient Boosting,train,triglycerides,-0.5825187125541884
Gradient Boosting,train,triglycerides,-0.11891186003158882
Gradient Boosting,train,triglycerides,-0.5657918324260818
Gradient Boosting,train,triglycerides,0.01363256952893277
Gradient Boosting,train,triglycerides,0.28284121147557073
Gradient Boosting,train,triglycerides,-0.41734902777279403
Gradient Boosting,train,triglycerides,-0.26515929631122237
Gradient Boosting,train,triglycerides,-0.24714755763078688
Gradient Boosting,train,triglycerides,-0.13700587652034102
Gradient Boosting,train,triglycerides,0.14298413917574582
Gradient Boosting,train,triglycerides,-0.5352147964949232
Gradient Boosting,train,triglycerides,0.6000173995695963
Gradient Boosting,train,triglycerides,-0.14041181846580653
Gradient Boosting,train,triglycerides,0.04398731585337856
Gradient Boosting,train,triglycerides,-0.5008411327942692
Gradient Boosting,train,triglycerides,0.3165123844476616
Gradient Boosting,train,triglycerides,-0.69910384040754
Gradient Boosting,train,triglycerides,0.5590903037932353
Gradient Boosting,train,triglycerides,0.8067991656808777
Gradient Boosting,train,triglycerides,0.08103055520597557
Gradient Boosting,train,triglycerides,0.8825286018658147
Gradient Boosting,train,triglycerides,-0.1274404336569468
Gradient Boosting,train,triglycerides,0.2016017541806585
Gradient Boosting,train,triglycerides,0.1536764488782234
Gradient Boosting,train,triglycerides,-0.11309906577207762
Gradient Boosting,train,triglycerides,0.15438507172522886
